VJAVKW_DT,VJAVKW,TTOKM
2007-01-29,200705,25298.0
2007-02-05,200706,24752.0
2007-02-12,200707,25409.0
2007-02-19,200708,23461.0
2007-02-26,200709,23845.0
2007-03-05,200710,24311.0
2007-03-12,200711,24449.0
2007-03-19,200712,24594.0
2007-03-26,200713,27461.0
2007-04-02,200714,25680.0
2007-04-09,200715,22931.0
2007-04-16,200716,25842.0
2007-04-23,200717,23484.0
2007-04-30,200718,23212.0
2007-05-07,200719,25166.0
2007-05-14,200720,23926.0
2007-05-21,200721,29059.0
2007-05-28,200722,23999.0
2007-06-04,200723,22797.0
2007-06-11,200724,26396.0
2007-06-18,200725,25273.0
2007-06-25,200726,25385.0
2007-07-02,200727,24468.0
2007-07-09,200728,24039.0
2007-07-16,200729,24589.0
2007-07-23,200730,24093.0
2007-07-30,200731,24120.0
2007-08-06,200732,24392.0
2007-08-13,200733,21581.0
2007-08-20,200734,22916.0
2007-08-27,200735,20889.0
2007-09-03,200736,22833.0
2007-09-10,200737,25149.0
2007-09-17,200738,23827.0
2007-09-24,200739,23373.0
2007-10-01,200740,23533.0
2007-10-08,200741,23270.0
2007-10-15,200742,22552.0
2007-10-22,200743,23573.0
2007-10-29,200744,23294.0
2007-11-05,200745,24726.0
2007-11-12,200746,22332.0
2007-11-19,200747,23061.0
2007-11-26,200748,24060.0
2007-12-03,200749,24287.0
2007-12-10,200750,24817.0
2007-12-17,200751,24518.0
2007-12-24,200752,19480.0
2008-01-07,200801,27622.0
2008-01-14,200802,26982.0
2008-01-21,200803,24141.0
2008-01-28,200804,23913.0
2008-02-04,200805,24099.0
2008-02-11,200806,24772.0
2008-02-18,200807,25889.0
2008-02-25,200808,25160.0
2008-03-03,200809,24364.0
2008-03-10,200810,25708.0
2008-03-17,200811,25301.0
2008-03-24,200812,25388.0
2008-03-31,200813,22481.0
2008-04-07,200814,24123.0
2008-04-14,200815,24262.0
2008-04-21,200816,25349.0
2008-04-28,200817,24631.0
2008-05-05,200818,23993.0
2008-05-12,200819,26024.0
2008-05-19,200820,22143.0
2008-05-26,200821,23564.0
2008-06-02,200822,25207.0
2008-06-09,200823,25742.0
2008-06-16,200824,24490.0
2008-06-23,200825,24461.0
2008-06-30,200826,22339.0
2008-07-07,200827,24017.0
2008-07-14,200828,24378.0
2008-07-21,200829,25479.0
2008-07-28,200830,23803.0
2008-08-04,200831,23390.0
2008-08-11,200832,24241.0
2008-08-18,200833,21110.0
2008-08-25,200834,24228.0
2008-09-01,200835,22116.0
2008-09-08,200836,21807.0
2008-09-15,200837,20647.0
2008-09-22,200838,20211.0
2008-09-29,200839,23019.0
2008-10-06,200840,23694.0
2008-10-13,200841,22873.0
2008-10-20,200842,20837.0
2008-10-27,200843,21537.0
2008-11-03,200844,21069.0
2008-11-10,200845,20372.0
2008-11-17,200846,21670.0
2008-11-24,200847,21883.0
2008-12-01,200848,22456.0
2008-12-08,200849,20929.0
2008-12-15,200850,19943.0
2008-12-22,200851,19698.0
2008-12-29,200852,9545.0
2009-01-05,200901,3907.0
2009-01-12,200902,15117.0
2009-01-19,200903,18803.0
2009-01-26,200904,19193.0
2009-02-02,200905,19001.0
2009-02-09,200906,17287.0
2009-02-16,200907,16853.0
2009-02-23,200908,17792.0
2009-03-02,200909,18506.0
2009-03-09,200910,16047.0
2009-03-16,200911,18499.0
2009-03-23,200912,16722.0
2009-03-30,200913,17402.0
2009-04-06,200914,19174.0
2009-04-13,200915,18009.0
2009-04-20,200916,16737.0
2009-04-27,200917,19167.0
2009-05-04,200918,18937.0
2009-05-11,200919,21779.0
2009-05-18,200920,18951.0
2009-05-25,200921,18991.0
2009-06-01,200922,20704.0
2009-06-08,200923,17784.0
2009-06-15,200924,18951.0
2009-06-22,200925,19104.0
2009-06-29,200926,19215.0
2009-07-06,200927,20309.0
2009-07-13,200928,20439.0
2009-07-20,200929,18333.0
2009-07-27,200930,17909.0
2009-08-03,200931,19286.0
2009-08-10,200932,18008.0
2009-08-17,200933,16207.0
2009-08-24,200934,17265.0
2009-08-31,200935,17538.0
2009-09-07,200936,17925.0
2009-09-14,200937,19338.0
2009-09-21,200938,20105.0
2009-09-28,200939,19986.0
2009-10-05,200940,19622.0
2009-10-12,200941,19932.0
2009-10-19,200942,20298.0
2009-10-26,200943,19338.0
2009-11-02,200944,20440.0
2009-11-09,200945,21119.0
2009-11-16,200946,22363.0
2009-11-23,200947,19801.0
2009-11-30,200948,20419.0
2009-12-07,200949,20788.0
2009-12-14,200950,19034.0
2009-12-21,200951,20635.0
2009-12-28,200952,16170.0
2010-01-04,201001,21059.0
2010-01-04,200953,16600.0
2010-01-11,201002,21634.0
2010-01-18,201003,19692.0
2010-01-25,201004,22923.0
2010-02-01,201005,21480.0
2010-02-08,201006,19404.0
2010-02-15,201007,20481.0
2010-02-22,201008,20842.0
2010-03-01,201009,19464.0
2010-03-08,201010,17975.0
2010-03-15,201011,19254.0
2010-03-22,201012,20025.0
2010-03-29,201013,19247.0
2010-04-05,201014,19334.0
2010-04-12,201015,20846.0
2010-04-19,201016,20451.0
2010-04-26,201017,19634.0
2010-05-03,201018,20755.0
2010-05-10,201019,18064.0
2010-05-17,201020,21329.0
2010-05-24,201021,19317.0
2010-05-31,201022,19161.0
2010-06-07,201023,20396.0
2010-06-14,201024,18522.0
2010-06-21,201025,20315.0
2010-06-28,201026,21495.0
2010-07-05,201027,20291.0
2010-07-12,201028,20719.0
2010-07-19,201029,21099.0
2010-07-26,201030,22787.0
2010-08-02,201031,19714.0
2010-08-09,201032,19978.0
2010-08-16,201033,19999.0
2010-08-23,201034,19525.0
2010-08-30,201035,20250.0
2010-09-06,201036,19831.0
2010-09-13,201037,21123.0
2010-09-20,201038,20091.0
2010-09-27,201039,21094.0
2010-10-04,201040,19981.0
2010-10-11,201041,19441.0
2010-10-18,201042,19724.0
2010-10-25,201043,21120.0
2010-11-01,201044,19612.0
2010-11-08,201045,19298.0
2010-11-15,201046,19574.0
2010-11-22,201047,20515.0
2010-11-29,201048,21994.0
2010-12-06,201049,18287.0
2010-12-13,201050,19979.0
2010-12-20,201051,17232.0
2010-12-27,201052,18381.0
2011-01-03,201053,2081.0
2011-01-03,201101,22336.0
2011-01-10,201102,21868.0
2011-01-17,201103,23086.0
2011-01-24,201104,22194.0
2011-01-31,201105,21770.0
2011-02-07,201106,19854.0
2011-02-14,201107,22357.0
2011-02-21,201108,21264.0
2011-02-28,201109,22038.0
2011-03-07,201110,19792.0
2011-03-14,201111,20398.0
2011-03-21,201112,23449.0
2011-03-28,201113,19946.0
2011-04-04,201114,20061.0
2011-04-11,201115,21625.0
2011-04-18,201116,21750.0
2011-04-25,201117,20937.0
2011-05-02,201118,22981.0
2011-05-09,201119,23837.0
2011-05-16,201120,20940.0
2011-05-23,201121,19830.0
2011-05-30,201122,20740.0
2011-06-06,201123,21377.0
2011-06-13,201124,19838.0
2011-06-20,201125,19832.0
2011-06-27,201126,22682.0
2011-07-04,201127,21923.0
2011-07-11,201128,20273.0
2011-07-18,201129,22090.0
2011-07-25,201130,19310.0
2011-08-01,201131,19074.0
2011-08-08,201132,17622.0
2011-08-15,201133,19442.0
2011-08-22,201134,18400.0
2011-08-29,201135,18941.0
2011-09-05,201136,19041.0
2011-09-12,201137,21621.0
2011-09-19,201138,19827.0
2011-09-26,201139,22004.0
2011-10-03,201140,18865.0
2011-10-10,201141,18975.0
2011-10-17,201142,18891.0
2011-10-24,201143,20140.0
2011-10-31,201144,17554.0
2011-11-07,201145,20502.0
2011-11-14,201146,19651.0
2011-11-21,201147,21991.0
2011-11-28,201148,23882.0
2011-12-05,201149,19379.0
2011-12-12,201150,22795.0
2011-12-19,201151,20116.0
2011-12-26,201152,19184.0
2012-01-02,201201,24948.0
2012-01-09,201202,23783.0
2012-01-16,201203,23658.0
2012-01-23,201204,24550.0
2012-01-30,201205,22328.0
2012-02-06,201206,21896.0
2012-02-13,201207,20949.0
2012-02-20,201208,21586.0
2012-02-27,201209,22319.0
2012-03-05,201210,19114.0
2012-03-12,201211,21100.0
2012-03-19,201212,22642.0
2012-03-26,201213,19783.0
2012-04-02,201214,20604.0
2012-04-09,201215,19745.0
2012-04-16,201216,23218.0
2012-04-23,201217,22044.0
2012-04-30,201218,20740.0
2012-05-07,201219,21095.0
2012-05-14,201220,20106.0
2012-05-21,201221,22936.0
2012-05-28,201222,22817.0
2012-06-04,201223,21612.0
2012-06-11,201224,22173.0
2012-06-18,201225,19972.0
2012-06-25,201226,22608.0
2012-07-02,201227,21061.0
2012-07-09,201228,22384.0
2012-07-16,201229,21793.0
2012-07-23,201230,21181.0
2012-07-30,201231,21470.0
2012-08-06,201232,19027.0
2012-08-13,201233,18741.0
2012-08-20,201234,20625.0
2012-08-27,201235,23108.0
2012-09-03,201236,22942.0
2012-09-10,201237,20073.0
2012-09-17,201238,24340.0
2012-09-24,201239,21723.0
2012-10-01,201240,21309.0
2012-10-08,201241,20831.0
2012-10-15,201242,20341.0
2012-10-22,201243,22168.0
2012-10-29,201244,21503.0
2012-11-05,201245,21117.0
2012-11-12,201246,22237.0
2012-11-19,201247,21550.0
2012-11-26,201248,22917.0
2012-12-03,201249,21332.0
2012-12-10,201250,24861.0
2012-12-17,201251,25500.0
2012-12-24,201252,17277.0
2013-01-07,201301,28464.0
2013-01-14,201302,22684.0
2013-01-21,201303,25860.0
2013-01-28,201304,23131.0
2013-02-04,201305,28739.0
2013-02-11,201306,35318.0
2013-02-18,201307,32478.0
2013-02-25,201308,30993.0
2013-03-04,201309,33308.0
2013-03-11,201310,31029.0
2013-03-18,201311,35964.0
2013-03-25,201312,31827.0
2013-04-01,201313,35087.0
2013-04-08,201314,34918.0
2013-04-15,201315,31344.0
2013-04-22,201316,31527.0
2013-04-29,201317,33185.0
2013-05-06,201318,27379.0
2013-05-13,201319,29363.0
2013-05-20,201320,32493.0
2013-05-27,201321,26012.0
2013-06-03,201322,31107.0
2013-06-10,201323,25071.0
2013-06-17,201324,28048.0
2013-06-24,201325,28563.0
2013-07-01,201326,29863.0
2013-07-08,201327,31788.0
2013-07-15,201328,29863.0
2013-07-22,201329,30323.0
2013-07-29,201330,33104.0
2013-08-05,201331,29996.0
2013-08-12,201332,28541.0
2013-08-19,201333,27015.0
2013-08-26,201334,29970.0
2013-09-02,201335,32149.0
2013-09-09,201336,32350.0
2013-09-16,201337,31352.0
2013-09-23,201338,30390.0
2013-09-30,201339,31927.0
2013-10-07,201340,30338.0
2013-10-14,201341,34077.0
2013-10-21,201342,30655.0
2013-10-28,201343,35161.0
2013-11-04,201344,28814.0
2013-11-11,201345,34701.0
2013-11-18,201346,30025.0
2013-11-25,201347,35311.0
2013-12-02,201348,35332.0
2013-12-09,201349,30330.0
2013-12-16,201350,35619.0
2013-12-23,201351,31847.0
2013-12-30,201352,27344.0
2014-01-06,201401,40001.0
2014-01-13,201402,32016.0
2014-01-20,201403,36585.0
2014-01-27,201404,32839.0
2014-02-03,201405,35040.0
2014-02-10,201406,34906.0
2014-02-17,201407,36489.0
2014-02-24,201408,35751.0
2014-03-03,201409,35903.0
2014-03-10,201410,36522.0
2014-03-17,201411,37209.0
2014-03-24,201412,36400.0
2014-03-31,201413,34463.0
2014-04-07,201414,34056.0
2014-04-14,201415,37362.0
2014-04-21,201416,37030.0
2014-04-28,201417,32520.0
2014-05-05,201418,36717.0
2014-05-12,201419,35653.0
2014-05-19,201420,35116.0
2014-05-26,201421,36866.0
2014-06-02,201422,35067.0
2014-06-09,201423,36199.0
2014-06-16,201424,25420.0
2014-06-23,201425,35108.0
2014-06-30,201426,39593.0
2014-07-07,201427,37444.0
2014-07-14,201428,33949.0
2014-07-21,201429,34321.0
2014-07-28,201430,34562.0
2014-08-04,201431,33089.0
2014-08-11,201432,33243.0
2014-08-18,201433,31526.0
2014-08-25,201434,32366.0
2014-09-01,201435,32470.0
2014-09-08,201436,34056.0
2014-09-15,201437,36247.0
2014-09-22,201438,32797.0
2014-09-29,201439,29577.0
2014-10-06,201440,33691.0
2014-10-13,201441,34254.0
2014-10-20,201442,31008.0
2014-10-27,201443,26987.0
2014-11-03,201444,27620.0
2014-11-10,201445,24808.0
2014-11-17,201446,22998.0
2014-11-24,201447,24744.0
2014-12-01,201448,28937.0
2014-12-08,201449,33164.0
2014-12-15,201450,33697.0
2014-12-22,201451,35831.0
2014-12-29,201452,26279.0
2015-01-05,201501,13056.0
2015-01-12,201502,35796.0
2015-01-19,201503,30851.0
2015-01-26,201504,32402.0
2015-02-02,201505,30908.0
2015-02-09,201506,27362.0
2015-02-16,201507,30169.0
2015-02-23,201508,28979.0
2015-03-02,201509,27940.0
2015-03-09,201510,30149.0
2015-03-16,201511,35454.0
2015-03-23,201512,34177.0
2015-03-30,201513,32486.0
2015-04-06,201514,32280.0
2015-04-13,201515,32932.0
2015-04-20,201516,34074.0
2015-04-27,201517,34899.0
2015-05-04,201518,30619.0
2015-05-11,201519,34146.0
2015-05-18,201520,33680.0
2015-05-25,201521,33095.0
2015-06-01,201522,36451.0
2015-06-08,201523,36604.0
2015-06-15,201524,36105.0
2015-06-22,201525,33107.0
2015-06-29,201526,33558.0
2015-07-06,201527,36571.0
2015-07-13,201528,33956.0
2015-07-20,201529,33655.0
2015-07-27,201530,32330.0
2015-08-03,201531,32496.0
2015-08-10,201532,34676.0
2015-08-17,201533,33355.0
2015-08-24,201534,33997.0
2015-08-31,201535,33267.0
2015-09-07,201536,31564.0
2015-09-14,201537,26379.0
2015-09-21,201538,30360.0
2015-09-28,201539,31498.0
2015-10-05,201540,27427.0
2015-10-12,201541,32563.0
2015-10-19,201542,29953.0
2015-10-26,201543,30438.0
2015-11-02,201544,31334.0
2015-11-09,201545,29262.0
2015-11-16,201546,29377.0
2015-11-23,201547,26247.0
2015-11-30,201548,30235.0
2015-12-07,201549,29440.0
2015-12-14,201550,31162.0
2015-12-21,201551,29029.0
2015-12-28,201552,26842.0
2016-01-04,201553,27607.0
2016-01-04,201601,43605.0
2016-01-11,201602,37715.0
2016-01-18,201603,35237.0
2016-01-25,201604,35744.0
2016-02-01,201605,36615.0
2016-02-08,201606,40659.0
2016-02-15,201607,36992.0
2016-02-22,201608,42183.0
2016-02-29,201609,38584.0
2016-03-07,201610,37634.0
2016-03-14,201611,37855.0
2016-03-21,201612,31733.0
2016-03-28,201613,30932.0
2016-04-04,201614,34205.0
2016-04-11,201615,31424.0
2016-04-18,201616,30389.0
2016-04-25,201617,31779.0
2016-05-02,201618,33559.0
2016-05-09,201619,39043.0
2016-05-16,201620,35968.0
2016-05-23,201621,32297.0
2016-05-30,201622,37787.0
2016-06-06,201623,35404.0
2016-06-13,201624,33930.0
2016-06-20,201625,34013.0
2016-06-27,201626,38508.0
2016-07-04,201627,32408.0
2016-07-11,201628,38802.0
2016-07-18,201629,37075.0
2016-07-25,201630,36263.0
2016-08-01,201631,30158.0
2016-08-08,201632,35194.0
2016-08-15,201633,31478.0
2016-08-22,201634,34938.0
2016-08-29,201635,33409.0
2016-09-05,201636,33039.0
2016-09-12,201637,33605.0
2016-09-19,201638,36515.0
2016-09-26,201639,37998.0
2016-10-03,201640,35856.0
2016-10-10,201641,40758.0
2016-10-17,201642,38699.0
2016-10-24,201643,38699.0
2016-10-31,201644,36359.0
2016-11-07,201645,39643.0
2016-11-14,201646,36527.0
2016-11-21,201647,40002.0
2016-11-28,201648,37344.0
2016-12-05,201649,40891.0
2016-12-12,201650,43053.0
2016-12-19,201651,40487.0
2016-12-26,201652,35181.0
2017-01-02,201653,6112.0
2017-01-02,201701,41516.0
2017-01-09,201702,37132.0
2017-01-16,201703,39861.0
2017-01-23,201704,38498.0
2017-01-30,201705,41690.0
2017-02-06,201706,44154.0
2017-02-13,201707,42753.0
2017-02-20,201708,43040.0
2017-02-27,201709,43765.0
2017-03-06,201710,46549.0
2017-03-13,201711,41623.0
2017-03-20,201712,43726.0
2017-03-27,201713,40423.0
2017-04-03,201714,39400.0
2017-04-10,201715,45515.0
2017-04-17,201716,43640.0
2017-04-24,201717,39888.0
2017-05-01,201718,43249.0
2017-05-08,201719,43474.0
2017-05-15,201720,41186.0
2017-05-22,201721,39361.0
2017-05-29,201722,41434.0
2017-06-05,201723,43234.0
2017-06-12,201724,43513.0
2017-06-19,201725,41811.0
2017-06-26,201726,38461.0
2017-07-03,201727,38280.0
2017-07-10,201728,40687.0
2017-07-17,201729,41281.0
2017-07-24,201730,37323.0
2017-07-31,201731,35165.0
2017-08-07,201732,38784.0
2017-08-14,201733,38578.0
2017-08-21,201734,45834.0
2017-08-28,201735,42698.0
2017-09-04,201736,39969.0
2017-09-11,201737,40731.0
2017-09-18,201738,37469.0
2017-09-25,201739,41175.0
2017-10-02,201740,39557.0
2017-10-09,201741,38108.0
2017-10-16,201742,38442.0
2017-10-23,201743,39206.0
2017-10-30,201744,38781.0
2017-11-06,201745,41672.0
2017-11-13,201746,44927.0
2017-11-20,201747,42011.0
2017-11-27,201748,41859.0
2017-12-04,201749,39921.0
2017-12-11,201750,47528.0
2017-12-18,201751,42972.0
2017-12-25,201752,45695.0
2018-01-01,201801,49787.0
2018-01-08,201802,42778.0
2018-01-15,201803,36066.0
2018-01-22,201804,35771.0
2018-01-29,201805,43923.0
2018-02-05,201806,40355.0
2018-02-12,201807,42085.0
2018-02-19,201808,43610.0
2018-02-26,201809,42950.0
2018-03-05,201810,43258.0
2018-03-12,201811,41059.0
2018-03-19,201812,39867.0
2018-03-26,201813,36987.0
2018-04-02,201814,35759.0
2018-04-09,201815,38268.0
2018-04-16,201816,40214.0
2018-04-23,201817,41804.0
2018-04-30,201818,35017.0
2018-05-07,201819,39860.0
2018-05-14,201820,39390.0
2018-05-21,201821,42538.0
2018-05-28,201822,42915.0
2018-06-04,201823,43001.0
2018-06-11,201824,45486.0
2018-06-18,201825,42964.0
2018-06-25,201826,41261.0
2018-07-02,201827,46021.0
2018-07-09,201828,36056.0
2018-07-16,201829,41670.0
2018-07-23,201830,41165.0
2018-07-30,201831,42386.0
2018-08-06,201832,44111.0
2018-08-13,201833,40484.0
2018-08-20,201834,44788.0
2018-08-27,201835,38320.0
2018-09-03,201836,42462.0
2018-09-10,201837,43440.0
2018-09-17,201838,43109.0
2018-09-24,201839,42523.0
2018-10-01,201840,39479.0
2018-10-08,201841,42448.0
2018-10-15,201842,41662.0
2018-10-22,201843,41978.0
2018-10-29,201844,35154.0
2018-11-05,201845,43981.0
2018-11-12,201846,41353.0
2018-11-19,201847,39106.0
2018-11-26,201848,44889.0
2018-12-03,201849,42646.0
2018-12-10,201850,42541.0
2018-12-17,201851,43638.0
2018-12-24,201852,37254.0
2019-01-07,201901,38514.0
2019-01-14,201902,44459.0
2019-01-21,201903,38557.0
2019-01-28,201904,37653.0
2019-02-04,201905,39314.0
2019-02-11,201906,39999.0
2019-02-18,201907,40653.0
2019-02-25,201908,43072.0
2019-03-04,201909,38927.0
2019-03-11,201910,36660.0
2019-03-18,201911,38539.0
2019-03-25,201912,38466.0
2019-04-01,201913,36790.0
2019-04-08,201914,35480.0
2019-04-15,201915,39399.0
2019-04-22,201916,37574.0
2019-04-29,201917,38124.0
2019-05-06,201918,34872.0
2019-05-13,201919,36237.0
2019-05-20,201920,32824.0
2019-05-27,201921,34462.0
2019-06-03,201922,37455.0
2019-06-10,201923,36227.0
2019-06-17,201924,38071.0
2019-06-24,201925,31319.0
2019-07-01,201926,37882.0
2019-07-08,201927,29675.0
2019-07-15,201928,40325.0
2019-07-22,201929,35851.0
2019-07-29,201930,32737.0
2019-08-05,201931,38193.0
2019-08-12,201932,33752.0
2019-08-19,201933,35060.0
2019-08-26,201934,35443.0
2019-09-02,201935,37570.0
2019-09-09,201936,39767.0
2019-09-16,201937,35890.0
2019-09-23,201938,36309.0
2019-09-30,201939,35119.0
2019-10-07,201940,32625.0
2019-10-14,201941,34857.0
2019-10-21,201942,31648.0
2019-10-28,201943,37264.0
2019-11-04,201944,32349.0
2019-11-11,201945,39372.0
2019-11-18,201946,37886.0
2019-11-25,201947,37369.0
2019-12-02,201948,37216.0
2019-12-09,201949,38427.0
2019-12-16,201950,39245.0
2019-12-23,201951,40209.0
2019-12-30,201952,35735.0
2020-01-06,202001,22498.0
2020-01-13,202002,38548.0
2020-01-20,202003,37962.0
2020-01-27,202004,40814.0
2020-02-03,202005,34515.0
2020-02-10,202006,33725.0
2020-02-17,202007,38105.0
2020-02-24,202008,35542.0
2020-03-02,202009,37323.0
2020-03-09,202010,37806.0
2020-03-16,202011,37429.0
2020-03-23,202012,37322.0
2020-03-30,202013,37816.0
2020-04-06,202014,35488.0
2020-04-13,202015,29430.0
2020-04-20,202016,30815.0
2020-04-27,202017,33424.0
2020-05-04,202018,27019.0
2020-05-11,202019,25587.0
2020-05-18,202020,27466.0
2020-05-25,202021,25806.0
2020-06-01,202022,26564.0
2020-06-08,202023,27614.0
2020-06-15,202024,23867.0
2020-06-22,202025,29120.0
2020-06-29,202026,28899.0
2020-07-06,202027,32471.0
2020-07-13,202028,30520.0
2020-07-20,202029,27767.0
2020-07-27,202030,27545.0
2020-08-03,202031,27742.0
2020-08-10,202032,22081.0
2020-08-17,202033,29439.0
2020-08-24,202034,29113.0
2020-08-31,202035,29391.0
2020-09-07,202036,32666.0
2020-09-14,202037,29299.0
2020-09-21,202038,34720.0
2020-09-28,202039,29559.0
2020-10-05,202040,28448.0
2020-10-12,202041,32188.0
2020-10-19,202042,33728.0
2020-10-26,202043,34957.0
2020-11-02,202044,37214.0
2020-11-09,202045,36521.0
2020-11-16,202046,36830.0
2020-11-23,202047,33391.0
2020-11-30,202048,35427.0
2020-12-07,202049,27747.0
2020-12-14,202050,30338.0
2020-12-21,202051,32695.0
2020-12-28,202052,31578.0
2021-01-04,202053,29580.0
2021-01-04,202101,34786.0
2021-01-11,202102,37682.0
2021-01-18,202103,38937.0
2021-01-25,202104,38657.0
2021-02-01,202105,33698.0
2021-02-08,202106,26719.0
2021-02-15,202107,35639.0
2021-02-22,202108,32518.0
2021-03-01,202109,33688.0
2021-03-08,202110,32037.0
2021-03-15,202111,31281.0
2021-03-22,202112,32851.0
2021-03-29,202113,33951.0
2021-04-05,202114,34340.0
2021-04-12,202115,34190.0
2021-04-19,202116,35664.0
2021-04-26,202117,36823.0
2021-05-03,202118,34262.0
2021-05-10,202119,36431.0
2021-05-17,202120,32872.0
2021-05-24,202121,33085.0
2021-05-31,202122,35125.0
2021-06-07,202123,33023.0
2021-06-14,202124,36615.0
2021-06-21,202125,33569.0
2021-06-28,202126,31020.0
2021-07-05,202127,31358.0
2021-07-12,202128,34102.0
2021-07-19,202129,37066.0
2021-07-26,202130,32701.0
2021-08-02,202131,33876.0
2021-08-09,202132,32228.0
2021-08-16,202133,34411.0
2021-08-23,202134,33394.0
2021-08-30,202135,33290.0
2021-09-06,202136,32373.0
2021-09-13,202137,32374.0
2021-09-20,202138,33644.0
2021-09-27,202139,33183.0
2021-10-04,202140,31255.0
2021-10-11,202141,31127.0
2021-10-18,202142,34290.0
2021-10-25,202143,29372.0
2021-11-01,202144,32851.0
2021-11-08,202145,33909.0
2021-11-15,202146,35104.0
2021-11-22,202147,34749.0
2021-11-29,202148,32694.0
2021-12-06,202149,25509.0
2021-12-13,202150,34646.0
2021-12-20,202151,34179.0
2021-12-27,202152,31582.0
2022-01-03,202153,6068.0
2022-01-03,202201,33739.0
2022-01-10,202202,34520.0
2022-01-17,202203,37373.0
2022-01-24,202204,37278.0
2022-01-31,202205,34893.0
2022-02-07,202206,36476.0
2022-02-14,202207,35523.0
2022-02-21,202208,37622.0
2022-02-28,202209,35400.0
2022-03-07,202210,33729.0
2022-03-14,202211,35292.0
2022-03-21,202212,35476.0
2022-03-28,202213,34714.0
2022-04-04,202214,35610.0
2022-04-11,202215,31940.0
2022-04-18,202216,28562.0
2022-04-25,202217,35460.0
2022-05-02,202218,33015.0
2022-05-09,202219,36238.0
2022-05-16,202220,33779.0
2022-05-23,202221,37188.0
2022-05-30,202222,34486.0
2022-06-06,202223,30727.0
2022-06-13,202224,31710.0
2022-06-20,202225,36624.0
2022-06-27,202226,30420.0
2022-07-04,202227,33910.0
2022-07-11,202228,31828.0
2022-07-18,202229,33620.0
2022-07-25,202230,28664.0
2022-08-01,202231,34138.0
2022-08-08,202232,34366.0
2022-08-15,202233,29385.0
2022-08-22,202234,30565.0
2022-08-29,202235,31103.0
2022-09-05,202236,30133.0
2022-09-12,202237,28699.0
2022-09-19,202238,29567.0
2022-09-26,202239,28956.0
